split,pair_id,candidate_class,pred_class,correct,active_units_count,top_units,top_values
val,v5bpair_00453,ozono_anomalo,ozono_anomalo,True,122,"346,617,251,606,1,848,432,747,757,951,39,960","0.268915,0.226931,0.210362,0.202646,0.196815,0.195858,0.194992,0.189216,0.188557,0.188445,0.186162,0.179489"
val,v5bpair_00457,suelo_urbano,suelo_urbano,True,122,"568,4,3,5,379,928,652,956,288,442,756,411","0.520615,0.412016,0.392069,0.381970,0.372844,0.366979,0.360061,0.357188,0.334676,0.323030,0.321520,0.315374"
val,v5bpair_00459,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"350,317,669,787,265,151,262,731,630,239,98,190","0.203799,0.176690,0.175259,0.169059,0.160844,0.160606,0.156114,0.153644,0.152959,0.152948,0.151221,0.144906"
val,v5bpair_00461,contaminacion_alta_NO2,contaminacion_alta_SO2,False,122,"600,758,998,843,857,248,485,473,513,23,386,63","0.233316,0.195466,0.186865,0.178293,0.174844,0.166211,0.166041,0.165638,0.165017,0.160976,0.159290,0.154480"
val,v5bpair_00469,vegetacion_densa,vegetacion_densa,True,122,"346,681,39,422,8,269,952,692,848,830,134,275","0.232961,0.180348,0.178837,0.176676,0.173397,0.173363,0.172191,0.171668,0.168396,0.167173,0.167028,0.164154"
val,v5bpair_00474,ozono_anomalo,ozono_anomalo,True,122,"127,106,961,519,926,879,251,70,133,477,323,706","0.219609,0.215471,0.192525,0.186791,0.183240,0.178913,0.178714,0.177566,0.176627,0.174780,0.169558,0.164510"
val,v5bpair_00475,contaminacion_alta_SO2,vegetacion_densa,False,122,"204,612,650,127,794,238,961,877,374,981,229,568","0.282927,0.256346,0.247803,0.232825,0.229243,0.225069,0.223849,0.200287,0.199084,0.193021,0.192939,0.189794"
val,v5bpair_00481,contaminacion_alta_SO2,vegetacion_densa,False,122,"275,877,654,650,374,524,612,194,648,229,204,551","0.268491,0.231782,0.229315,0.222708,0.222230,0.218931,0.210904,0.200198,0.197972,0.197693,0.195744,0.191632"
val,v5bpair_00484,ozono_anomalo,ozono_anomalo,True,122,"432,606,251,390,747,218,532,981,76,374,166,886","0.212219,0.201444,0.191140,0.183549,0.182338,0.172569,0.172174,0.165451,0.164797,0.161607,0.158069,0.157865"
val,v5bpair_00486,contaminacion_alta_NO2,contaminacion_alta_SO2,False,122,"904,488,463,130,606,568,947,411,265,374,112,929","0.217036,0.200599,0.152133,0.151090,0.146485,0.146261,0.145646,0.142370,0.142006,0.141909,0.139235,0.138762"
val,v5bpair_00487,vegetacion_densa,vegetacion_densa,True,122,"269,961,860,887,725,708,417,819,905,758,605,681","0.249991,0.228610,0.196394,0.194165,0.182187,0.180410,0.167040,0.166843,0.165269,0.164695,0.161792,0.161263"
val,v5bpair_00496,ozono_anomalo,ozono_anomalo,True,122,"1019,269,1,711,566,1018,605,905,841,692,432,270","0.274726,0.274110,0.238178,0.237800,0.236062,0.230578,0.221155,0.216248,0.214610,0.199388,0.191956,0.188681"
val,v5bpair_00505,vegetacion_densa,contaminacion_alta_NO2,False,122,"201,80,904,880,603,15,959,843,903,757,949,613","0.201936,0.196386,0.182497,0.171581,0.170511,0.170253,0.163649,0.158289,0.155359,0.154188,0.150805,0.149896"
val,v5bpair_00513,vegetacion_densa,vegetacion_densa,True,122,"269,961,275,524,88,14,860,605,674,346,335,583","0.456142,0.417340,0.391761,0.322650,0.315685,0.314362,0.312459,0.310889,0.298661,0.293096,0.282404,0.279945"
val,v5bpair_00527,ozono_anomalo,contaminacion_alta_SO2,False,122,"49,848,476,612,566,43,837,770,546,905,971,635","0.299859,0.255793,0.233678,0.222340,0.222204,0.219452,0.212386,0.211215,0.210976,0.209155,0.202812,0.199838"
val,v5bpair_00534,contaminacion_alta_SO2,suelo_urbano,False,122,"379,4,568,3,899,442,53,605,913,652,524,300","0.276002,0.259927,0.250111,0.247876,0.223853,0.218383,0.213827,0.190052,0.188675,0.188474,0.181412,0.181118"
val,v5bpair_00539,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"350,262,317,618,731,182,669,377,541,660,787,968","0.285119,0.246017,0.240384,0.225739,0.197257,0.195167,0.194287,0.185492,0.174918,0.174732,0.174187,0.172557"
val,v5bpair_00556,contaminacion_alta_SO2,vegetacion_densa,False,122,"524,981,269,204,275,612,488,379,747,776,566,392","0.287228,0.276872,0.273561,0.264522,0.261123,0.254937,0.221930,0.219518,0.216460,0.215012,0.203458,0.202874"
val,v5bpair_00559,contaminacion_alta_NO2,contaminacion_alta_SO2,False,122,"772,191,848,321,894,530,824,73,36,758,566,414","0.210500,0.173735,0.173160,0.172660,0.168300,0.167460,0.167309,0.166892,0.160513,0.159343,0.152193,0.150194"
val,v5bpair_00562,ozono_anomalo,suelo_urbano,False,122,"3,411,63,618,389,337,454,705,530,369,713,532","0.239285,0.222028,0.215668,0.199168,0.198565,0.191363,0.177540,0.176974,0.175715,0.164068,0.163088,0.160814"
val,v5bpair_00564,ozono_anomalo,ozono_anomalo,True,122,"432,650,566,46,476,49,949,843,170,445,325,837","0.253298,0.231195,0.224414,0.206460,0.191821,0.188286,0.186146,0.175795,0.173441,0.171972,0.166568,0.159509"
val,v5bpair_00570,contaminacion_alta_SO2,contaminacion_alta_NO2,False,122,"600,745,367,293,968,220,377,323,618,571,836,576","0.223432,0.213522,0.191071,0.181929,0.181370,0.180449,0.177466,0.172402,0.170272,0.157789,0.156681,0.155253"
val,v5bpair_00582,vegetacion_densa,vegetacion_densa,True,122,"269,711,635,961,111,10,830,534,624,650,877,1019","0.250771,0.228265,0.176316,0.174616,0.171298,0.170215,0.167774,0.165970,0.162136,0.158485,0.158003,0.155366"
val,v5bpair_00583,suelo_urbano,contaminacion_alta_NO2,False,122,"158,220,591,819,417,485,429,275,998,593,181,530","0.226087,0.215165,0.204994,0.198763,0.169469,0.158574,0.158264,0.156117,0.153819,0.152707,0.150652,0.147208"
val,v5bpair_00590,contaminacion_alta_SO2,suelo_urbano,False,122,"53,568,956,379,913,524,776,375,442,4,300,188","0.316304,0.285334,0.263701,0.250359,0.231545,0.229377,0.224145,0.219305,0.207703,0.207609,0.207138,0.204532"
val,v5bpair_00597,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"566,711,1019,603,692,432,757,390,617,669,1,422","0.208921,0.187664,0.185345,0.172716,0.170886,0.169214,0.158756,0.158046,0.153830,0.143715,0.143464,0.140202"
val,v5bpair_00602,ozono_anomalo,vegetacion_densa,False,122,"524,275,612,374,441,971,204,961,848,674,566,706","0.308229,0.296104,0.293424,0.259718,0.243040,0.228969,0.227061,0.223137,0.220636,0.220410,0.218984,0.217473"
val,v5bpair_00603,suelo_urbano,contaminacion_alta_NO2,False,122,"630,591,350,815,745,367,968,868,618,576,220,262","0.248842,0.244318,0.241557,0.225914,0.225649,0.218823,0.202307,0.195959,0.183175,0.179502,0.173743,0.173630"
val,v5bpair_00604,vegetacion_densa,contaminacion_alta_SO2,False,122,"600,515,635,332,485,998,23,883,763,959,709,535","0.282604,0.227073,0.221746,0.210661,0.207520,0.205508,0.204759,0.196733,0.195365,0.194325,0.194006,0.192625"
val,v5bpair_00619,ozono_anomalo,contaminacion_alta_SO2,False,122,"998,883,600,1,389,758,692,1012,711,248,780,513","0.262595,0.216948,0.215603,0.198329,0.195949,0.192356,0.191234,0.188972,0.188387,0.187950,0.186273,0.180804"
val,v5bpair_00627,suelo_urbano,suelo_urbano,True,122,"568,288,3,379,899,928,652,26,5,956,397,861","0.677837,0.576332,0.572595,0.548769,0.540459,0.534948,0.508053,0.506939,0.462412,0.460970,0.458718,0.430471"
val,v5bpair_00633,suelo_urbano,contaminacion_alta_NO2,False,122,"262,429,600,37,896,321,359,868,704,530,749,630","0.251954,0.219713,0.217480,0.213290,0.205366,0.196742,0.190302,0.173220,0.171468,0.167232,0.164956,0.164655"
val,v5bpair_00642,ozono_anomalo,ozono_anomalo,True,122,"432,46,961,201,974,127,949,624,133,170,270,76","0.230489,0.196570,0.196254,0.180375,0.172105,0.169570,0.168110,0.164167,0.161642,0.158043,0.156282,0.155967"
val,v5bpair_00644,ozono_anomalo,contaminacion_alta_SO2,False,122,"1,692,711,841,998,758,489,780,386,569,660,248","0.383348,0.348949,0.293547,0.273722,0.270668,0.268488,0.265042,0.255707,0.239218,0.233252,0.225095,0.225028"
val,v5bpair_00646,vegetacion_densa,vegetacion_densa,True,122,"204,229,291,612,654,374,959,568,127,674,650,269","0.199284,0.188632,0.185893,0.180782,0.180064,0.179211,0.175812,0.171381,0.170140,0.166991,0.157530,0.156767"
val,v5bpair_00650,contaminacion_alta_SO2,suelo_urbano,False,122,"350,442,899,4,3,5,913,562,262,568,652,928","0.322924,0.267506,0.258005,0.257474,0.242921,0.227316,0.222783,0.219661,0.217783,0.215248,0.214762,0.204700"
val,v5bpair_00656,suelo_urbano,contaminacion_alta_NO2,False,122,"367,265,213,220,836,317,350,323,934,408,591,354","0.207380,0.206144,0.201812,0.199440,0.187932,0.181424,0.180046,0.179358,0.179305,0.167000,0.160474,0.158692"
val,v5bpair_00661,vegetacion_densa,vegetacion_densa,True,122,"612,275,952,346,524,269,961,830,837,605,463,229","0.262131,0.261075,0.235571,0.233078,0.221454,0.215832,0.211495,0.207881,0.199370,0.196127,0.195341,0.194557"
val,v5bpair_00672,contaminacion_alta_SO2,suelo_urbano,False,122,"3,899,988,411,262,562,350,4,442,704,1012,140","0.350406,0.255272,0.254285,0.250133,0.250067,0.245994,0.240307,0.225861,0.225477,0.221552,0.216402,0.213853"
val,v5bpair_00677,ozono_anomalo,ozono_anomalo,True,122,"14,1,201,708,269,1019,270,692,346,660,848,669","0.232371,0.222249,0.212164,0.203744,0.199179,0.189726,0.185670,0.183486,0.182182,0.180867,0.168188,0.167784"
val,v5bpair_00678,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"37,262,323,52,530,367,600,321,704,220,660,591","0.302567,0.293143,0.288069,0.274033,0.266873,0.266063,0.243394,0.238920,0.238314,0.234834,0.233672,0.229091"
val,v5bpair_00679,contaminacion_alta_NO2,contaminacion_alta_SO2,False,122,"220,456,269,617,127,887,961,757,819,635,39,603","0.220385,0.212567,0.191165,0.180109,0.170552,0.170388,0.168739,0.165797,0.161079,0.158829,0.157637,0.151045"
val,v5bpair_00684,ozono_anomalo,contaminacion_alta_SO2,False,122,"998,220,758,321,73,191,530,1,485,414,23,833","0.206908,0.190043,0.186119,0.185378,0.174555,0.158933,0.155950,0.144900,0.142412,0.142351,0.141935,0.141687"
val,v5bpair_00689,suelo_urbano,suelo_urbano,True,122,"3,928,288,568,652,26,379,5,53,913,140,867","0.835019,0.782058,0.767380,0.739902,0.708692,0.684947,0.643145,0.625771,0.559442,0.551480,0.537718,0.529846"
val,v5bpair_00697,vegetacion_densa,vegetacion_densa,True,122,"488,275,674,998,219,915,441,904,706,961,392,770","0.242406,0.235758,0.214072,0.211543,0.207822,0.198076,0.194821,0.194670,0.184286,0.183976,0.183950,0.181953"
val,v5bpair_00698,vegetacion_densa,vegetacion_densa,True,122,"275,947,612,76,794,706,290,517,463,477,961,632","0.317194,0.306022,0.222830,0.216255,0.210414,0.209940,0.188969,0.187426,0.187175,0.184796,0.183541,0.177083"
val,v5bpair_00706,contaminacion_alta_NO2,contaminacion_alta_SO2,False,122,"600,758,704,485,429,248,480,16,709,857,903,336","0.337675,0.293039,0.258178,0.246804,0.232189,0.220438,0.217590,0.202275,0.199611,0.196691,0.196462,0.188532"
val,v5bpair_00707,ozono_anomalo,ozono_anomalo,True,122,"1,998,841,1018,566,692,909,758,617,660,711,422","0.394818,0.259429,0.236378,0.233542,0.232365,0.227210,0.219939,0.210842,0.210652,0.208219,0.206214,0.205983"
val,v5bpair_00726,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"262,367,541,429,350,52,530,37,868,704,836,600","0.230755,0.229586,0.225106,0.223673,0.202015,0.185474,0.184196,0.181832,0.180196,0.179889,0.179653,0.176811"
val,v5bpair_00734,contaminacion_alta_NO2,vegetacion_densa,False,122,"49,819,4,374,904,837,275,113,568,808,612,650","0.196176,0.171933,0.169696,0.166613,0.164890,0.160467,0.158780,0.152317,0.150345,0.147697,0.145595,0.144857"
val,v5bpair_00738,ozono_anomalo,contaminacion_alta_SO2,False,122,"758,485,593,422,945,600,711,49,709,480,321,127","0.237234,0.223964,0.190266,0.189631,0.185641,0.178227,0.177185,0.176026,0.175591,0.174957,0.165160,0.160079"
val,v5bpair_00739,contaminacion_alta_SO2,vegetacion_densa,False,122,"524,269,275,204,776,612,583,294,981,270,5,747","0.324465,0.308403,0.265477,0.253248,0.250586,0.236476,0.224940,0.222634,0.220552,0.213503,0.213482,0.208911"
val,v5bpair_00742,ozono_anomalo,contaminacion_alta_SO2,False,122,"692,456,432,1,1019,773,617,989,772,653,848,476","0.221307,0.215828,0.212512,0.209538,0.209023,0.206897,0.203886,0.197880,0.189548,0.179785,0.179677,0.179270"
val,v5bpair_00743,ozono_anomalo,ozono_anomalo,True,122,"1,191,530,841,685,49,758,432,974,936,770,1019","0.272312,0.203314,0.194564,0.192955,0.187386,0.186225,0.178493,0.173754,0.169842,0.169272,0.165894,0.164631"
val,v5bpair_00747,contaminacion_alta_NO2,ozono_anomalo,False,122,"904,1000,580,363,432,415,403,259,593,198,974,566","0.211514,0.211508,0.200608,0.183537,0.177910,0.175040,0.169462,0.167293,0.164308,0.162269,0.157296,0.155302"
val,v5bpair_00748,vegetacion_densa,vegetacion_densa,True,122,"650,204,147,763,794,648,976,837,877,979,375,534","0.284908,0.249007,0.235711,0.223059,0.221665,0.219298,0.217131,0.214419,0.213229,0.210649,0.198610,0.190426"
val,v5bpair_00765,suelo_urbano,suelo_urbano,True,122,"998,359,429,806,711,868,474,705,904,713,544,758","0.187669,0.182189,0.158535,0.155523,0.151441,0.149977,0.149491,0.147669,0.146339,0.143634,0.143028,0.142673"
val,v5bpair_00766,contaminacion_alta_NO2,vegetacion_densa,False,122,"650,133,163,158,127,432,277,279,140,566,979,291","0.181537,0.170271,0.158746,0.155098,0.154747,0.149320,0.144707,0.140959,0.137095,0.135933,0.134897,0.134778"
val,v5bpair_00767,contaminacion_alta_NO2,contaminacion_alta_SO2,False,122,"904,49,709,259,711,600,574,786,1003,61,704,147","0.251624,0.244346,0.233990,0.226395,0.219287,0.218707,0.189798,0.183747,0.180018,0.177247,0.173065,0.171669"
val,v5bpair_00768,ozono_anomalo,ozono_anomalo,True,122,"541,836,251,974,606,455,685,201,350,323,223,106","0.425422,0.309879,0.281577,0.245112,0.241774,0.235947,0.232266,0.225896,0.224414,0.215599,0.207634,0.205751"
val,v5bpair_00773,ozono_anomalo,contaminacion_alta_SO2,False,122,"49,660,321,476,841,711,530,1,63,709,191,758","0.280124,0.269468,0.267983,0.260340,0.255963,0.254455,0.250521,0.248971,0.239736,0.232053,0.225898,0.223818"
val,v5bpair_00791,suelo_urbano,contaminacion_alta_NO2,False,122,"591,367,745,262,350,815,220,868,630,968,158,834","0.266819,0.255832,0.229291,0.224377,0.220237,0.217734,0.212663,0.203062,0.197306,0.189589,0.188300,0.176617"
val,v5bpair_00792,suelo_urbano,suelo_urbano,True,122,"928,3,652,288,379,568,5,26,913,442,53,524","0.760741,0.720954,0.690786,0.672785,0.596263,0.583124,0.575000,0.518530,0.516980,0.512991,0.512813,0.485685"
val,v5bpair_00799,ozono_anomalo,ozono_anomalo,True,122,"541,106,870,836,974,538,669,850,251,390,432,703","0.293487,0.202586,0.200244,0.192396,0.191514,0.180653,0.180099,0.178085,0.173979,0.172520,0.169470,0.166682"
val,v5bpair_00806,ozono_anomalo,ozono_anomalo,True,122,"1,606,432,424,251,323,23,692,747,757,541,350","0.256474,0.212208,0.201199,0.193129,0.190859,0.184771,0.183856,0.174320,0.170934,0.168157,0.166504,0.158120"
val,v5bpair_00807,vegetacion_densa,vegetacion_densa,True,122,"524,269,204,605,612,346,275,270,681,583,961,692","0.317797,0.300288,0.260383,0.241888,0.237548,0.226006,0.224566,0.211651,0.207074,0.203683,0.203622,0.196108"
val,v5bpair_00818,suelo_urbano,ozono_anomalo,False,122,"1,711,841,541,936,998,757,704,692,15,669,758","0.285408,0.243392,0.218895,0.214085,0.198801,0.186672,0.178188,0.178107,0.177566,0.171610,0.170476,0.167786"
val,v5bpair_00832,ozono_anomalo,ozono_anomalo,True,122,"1,566,432,519,218,204,323,380,279,981,711,608","0.291588,0.251906,0.243996,0.237941,0.203925,0.202679,0.197622,0.191278,0.187981,0.185297,0.177504,0.174317"
val,v5bpair_00840,contaminacion_alta_SO2,vegetacion_densa,False,122,"776,269,998,238,568,1003,300,275,981,721,898,861","0.255655,0.251067,0.227088,0.224578,0.221192,0.214183,0.213693,0.209701,0.203557,0.201739,0.201216,0.199001"
val,v5bpair_00841,contaminacion_alta_NO2,suelo_urbano,False,122,"350,4,747,618,819,5,815,928,568,913,228,472","0.294127,0.225785,0.219032,0.214415,0.214381,0.204750,0.201787,0.200203,0.194634,0.193021,0.192625,0.188542"
val,v5bpair_00844,suelo_urbano,contaminacion_alta_NO2,False,122,"359,429,544,600,713,345,618,959,806,485,998,868","0.240396,0.227777,0.222771,0.205834,0.201164,0.200698,0.196511,0.190311,0.184306,0.169663,0.165517,0.165152"
val,v5bpair_00847,ozono_anomalo,ozono_anomalo,True,122,"1,251,218,323,321,198,836,388,519,377,191,841","0.242119,0.217329,0.215216,0.212625,0.191488,0.190817,0.187394,0.186060,0.181616,0.180691,0.178884,0.177406"
val,v5bpair_00850,ozono_anomalo,ozono_anomalo,True,122,"432,566,650,374,706,147,476,363,43,477,170,711","0.238840,0.204378,0.175417,0.153402,0.148311,0.143721,0.139696,0.139088,0.137911,0.137822,0.137632,0.137105"
val,v5bpair_00851,ozono_anomalo,ozono_anomalo,True,122,"624,270,706,593,770,961,945,926,754,534,323,70","0.217006,0.185784,0.157540,0.157351,0.155344,0.149788,0.148617,0.143567,0.143033,0.140419,0.136477,0.136324"
val,v5bpair_00854,ozono_anomalo,ozono_anomalo,True,122,"218,46,76,432,706,961,519,882,1,201,229,566","0.250266,0.234315,0.228851,0.209446,0.205223,0.204235,0.198314,0.196340,0.188347,0.186704,0.184959,0.177102"
val,v5bpair_00857,suelo_urbano,suelo_urbano,True,122,"568,3,928,652,899,288,379,5,26,4,350,956","0.649473,0.556475,0.516091,0.514728,0.495398,0.495085,0.493218,0.487606,0.476478,0.457940,0.438792,0.429779"
val,v5bpair_00864,suelo_urbano,suelo_urbano,True,122,"568,3,899,4,26,379,652,140,5,288,861,442","0.611014,0.575982,0.510915,0.508188,0.505702,0.473862,0.439180,0.424451,0.418391,0.417614,0.413090,0.404158"
val,v5bpair_00865,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"848,998,49,354,591,857,259,787,934,113,896,429","0.184815,0.146649,0.146336,0.145894,0.144591,0.143028,0.139761,0.135187,0.133746,0.131034,0.130869,0.127747"
val,v5bpair_00868,suelo_urbano,contaminacion_alta_NO2,False,122,"350,262,4,156,819,220,618,834,367,815,576,1012","0.257919,0.254383,0.252272,0.240057,0.235791,0.227344,0.226005,0.214533,0.212382,0.205544,0.194114,0.186278"
val,v5bpair_00875,suelo_urbano,contaminacion_alta_NO2,False,122,"429,541,836,704,367,140,280,106,262,600,577,350","0.204434,0.197113,0.180510,0.175230,0.174679,0.174279,0.171497,0.165190,0.159029,0.155128,0.149185,0.145895"
val,v5bpair_00880,contaminacion_alta_NO2,ozono_anomalo,False,122,"830,321,269,605,566,635,415,432,1019,1000,974,422","0.300455,0.255966,0.233000,0.220496,0.209028,0.197702,0.191454,0.189265,0.188915,0.184223,0.177779,0.173186"
val,v5bpair_00881,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"367,213,262,591,618,220,530,323,630,815,354,541","0.196084,0.189456,0.188122,0.171797,0.168628,0.160838,0.160791,0.149386,0.143703,0.142006,0.141739,0.141061"
val,v5bpair_00882,ozono_anomalo,ozono_anomalo,True,122,"541,432,46,836,455,218,321,606,323,974,359,429","0.236900,0.198140,0.182893,0.181720,0.176106,0.165154,0.163539,0.159594,0.159140,0.158555,0.157622,0.155719"
val,v5bpair_00883,suelo_urbano,contaminacion_alta_NO2,False,122,"350,819,220,4,600,618,332,262,815,591,158,367","0.230240,0.228594,0.225523,0.225201,0.219588,0.216742,0.216190,0.206142,0.197151,0.193708,0.191795,0.187974"
val,v5bpair_00886,suelo_urbano,suelo_urbano,True,122,"350,5,442,265,541,317,899,713,703,968,156,606","0.294916,0.270908,0.240276,0.238660,0.233443,0.228843,0.227191,0.223076,0.205799,0.197888,0.196517,0.196489"
val,v5bpair_00896,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"692,1,566,998,974,1019,600,321,259,14,432,904","0.217658,0.192590,0.176617,0.175843,0.170546,0.170128,0.160189,0.151239,0.144193,0.143542,0.141215,0.136501"
val,v5bpair_00908,ozono_anomalo,contaminacion_alta_SO2,False,122,"49,650,837,476,848,432,580,905,566,605,706,235","0.339877,0.257758,0.248753,0.237138,0.229823,0.220865,0.207455,0.205305,0.196205,0.195964,0.191951,0.190251"
val,v5bpair_00914,contaminacion_alta_NO2,contaminacion_alta_SO2,False,122,"566,711,1019,603,692,432,757,390,617,669,1,422","0.208921,0.187664,0.185345,0.172716,0.170886,0.169214,0.158756,0.158046,0.153830,0.143715,0.143464,0.140202"
val,v5bpair_00921,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"904,600,998,332,791,945,336,936,457,488,709,167","0.308503,0.258716,0.255437,0.245948,0.184426,0.182498,0.181342,0.179895,0.179574,0.176152,0.175868,0.172153"
val,v5bpair_00922,ozono_anomalo,vegetacion_densa,False,122,"275,374,524,477,660,612,204,269,961,566,706,981","0.287813,0.244406,0.233045,0.227517,0.215651,0.205422,0.201121,0.197869,0.194692,0.192473,0.192088,0.191129"
val,v5bpair_00925,contaminacion_alta_SO2,vegetacion_densa,False,122,"204,432,269,650,279,979,524,392,374,654,127,229","0.201875,0.199818,0.195118,0.190403,0.179109,0.172318,0.172190,0.170318,0.169139,0.168974,0.159548,0.158631"
val,v5bpair_00937,ozono_anomalo,contaminacion_alta_SO2,False,122,"1,709,191,758,485,711,757,936,541,321,998,554","0.199450,0.198054,0.196197,0.175347,0.164847,0.161507,0.157342,0.152423,0.146015,0.144745,0.139335,0.135937"
val,v5bpair_00953,ozono_anomalo,contaminacion_alta_NO2,False,122,"705,618,262,708,367,704,321,37,359,669,429,934","0.185276,0.161841,0.160233,0.159375,0.158954,0.157634,0.155252,0.151449,0.148849,0.148613,0.145623,0.145187"
val,v5bpair_00955,contaminacion_alta_SO2,contaminacion_alta_NO2,False,122,"350,5,745,220,541,105,379,773,968,879,3,248","0.204306,0.203122,0.198342,0.185749,0.181758,0.181724,0.179673,0.179416,0.172618,0.172102,0.172023,0.169938"
val,v5bpair_00962,vegetacion_densa,vegetacion_densa,True,122,"291,711,147,204,650,635,162,148,655,277,480,979","0.220900,0.220544,0.214510,0.212383,0.202777,0.184391,0.177836,0.173331,0.172176,0.171725,0.171554,0.171383"
val,v5bpair_00966,ozono_anomalo,ozono_anomalo,True,122,"974,106,1,432,624,127,531,588,711,390,480,708","0.184016,0.180643,0.176385,0.169206,0.167969,0.162002,0.160200,0.158598,0.156377,0.152282,0.144718,0.143527"
val,v5bpair_00978,ozono_anomalo,contaminacion_alta_NO2,False,122,"262,618,591,660,669,323,350,934,630,220,367,836","0.226753,0.214095,0.209905,0.202596,0.194184,0.184942,0.178706,0.170924,0.170416,0.169077,0.169026,0.163370"
val,v5bpair_00980,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"660,669,213,591,323,239,191,787,530,190,618,189","0.198881,0.175343,0.173566,0.170818,0.170677,0.158036,0.151753,0.151344,0.148421,0.147721,0.140950,0.140355"
val,v5bpair_01000,ozono_anomalo,contaminacion_alta_NO2,False,122,"367,213,262,591,618,220,530,323,630,815,354,541","0.196084,0.189456,0.188122,0.171797,0.168628,0.160838,0.160791,0.149386,0.143703,0.142006,0.141739,0.141061"
val,v5bpair_01013,vegetacion_densa,vegetacion_densa,True,122,"269,650,229,612,655,681,961,830,275,996,238,204","0.277631,0.239340,0.232944,0.227773,0.219128,0.215401,0.212713,0.208431,0.208303,0.208072,0.207560,0.196963"
val,v5bpair_01014,vegetacion_densa,vegetacion_densa,True,122,"76,46,218,961,706,615,432,624,594,269,204,229","0.256867,0.244682,0.219466,0.212683,0.204957,0.201243,0.186896,0.185618,0.176164,0.164412,0.162042,0.160850"
val,v5bpair_01016,vegetacion_densa,contaminacion_alta_SO2,False,122,"708,23,603,220,913,883,367,105,108,158,855,251","0.219293,0.217184,0.215127,0.210510,0.202016,0.199740,0.197450,0.196778,0.196656,0.189960,0.184151,0.171352"
val,v5bpair_01020,vegetacion_densa,ozono_anomalo,False,122,"1,432,692,617,1019,422,270,201,974,251,476,541","0.322319,0.268565,0.256621,0.212184,0.211564,0.209630,0.202170,0.198363,0.192394,0.192114,0.188653,0.182594"
val,v5bpair_01023,ozono_anomalo,ozono_anomalo,True,122,"432,974,251,390,46,566,650,960,477,517,606,363","0.227699,0.212072,0.199483,0.196288,0.185928,0.168135,0.162152,0.161835,0.160124,0.158666,0.157284,0.157227"
val,v5bpair_01027,contaminacion_alta_NO2,ozono_anomalo,False,122,"660,377,323,270,990,1018,532,1,926,864,624,744","0.296453,0.287865,0.262235,0.255503,0.248193,0.245426,0.225142,0.206042,0.204676,0.198955,0.194573,0.191507"
val,v5bpair_01029,vegetacion_densa,contaminacion_alta_SO2,False,122,"772,386,73,346,952,903,292,162,8,998,201,715","0.185317,0.160353,0.158715,0.155160,0.152315,0.146870,0.144490,0.141878,0.140436,0.139165,0.137222,0.137131"
val,v5bpair_01030,suelo_urbano,suelo_urbano,True,122,"568,288,928,3,379,652,5,899,956,26,442,520","0.788821,0.737709,0.711627,0.699064,0.662996,0.646597,0.598450,0.577695,0.541800,0.538580,0.533993,0.532439"
val,v5bpair_01032,ozono_anomalo,contaminacion_alta_SO2,False,122,"709,248,37,63,841,904,998,945,467,600,621,1018","0.214655,0.194659,0.192661,0.177567,0.177032,0.176778,0.169929,0.168477,0.166165,0.165337,0.165055,0.161308"
val,v5bpair_01043,contaminacion_alta_NO2,contaminacion_alta_SO2,False,122,"541,600,704,836,248,367,213,321,780,152,745,262","0.285716,0.260657,0.254438,0.251199,0.245542,0.238151,0.223584,0.222679,0.212342,0.202966,0.202501,0.195690"
val,v5bpair_01061,ozono_anomalo,ozono_anomalo,True,122,"660,1,669,323,317,566,294,335,5,411,606,667","0.319048,0.305992,0.284961,0.270204,0.229769,0.223708,0.219420,0.202628,0.202391,0.201469,0.200187,0.197404"
val,v5bpair_01064,ozono_anomalo,ozono_anomalo,True,122,"1019,1,269,692,711,432,422,605,531,321,998,201","0.293668,0.270080,0.254876,0.252651,0.236569,0.225712,0.191067,0.183702,0.183653,0.182778,0.177362,0.172079"
val,v5bpair_01070,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"600,332,248,485,75,709,786,23,386,49,91,63","0.297590,0.269525,0.232697,0.225325,0.217483,0.215413,0.211855,0.209591,0.207569,0.207084,0.205418,0.203207"
val,v5bpair_01078,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"998,600,904,457,945,704,4,332,49,770,934,903","0.329668,0.315948,0.290945,0.266887,0.264726,0.263851,0.253769,0.248799,0.244395,0.232517,0.229973,0.210784"
val,v5bpair_01093,contaminacion_alta_NO2,ozono_anomalo,False,122,"3,745,67,711,942,411,541,692,1,606,936,455","0.297289,0.295205,0.292319,0.291160,0.288418,0.283973,0.282255,0.275010,0.259549,0.259123,0.251057,0.242742"
